#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NTRK1	AXL	9606.ENSP00000431418	9606.ENSP00000301178	0	0	0	0.632	0	0.398	0	0.840	0.582
NTRK1	ADRBK1	9606.ENSP00000431418	9606.ENSP00000312262	0	0	0	0	0	0.142	0	0.699	0.730
NTRK1	MET	9606.ENSP00000431418	9606.ENSP00000317272	0	0	0	0.634	0	0.258	0	0.950	0.515
NTRK1	ERBB4	9606.ENSP00000431418	9606.ENSP00000342235	0	0	0	0.611	0.091	0.314	0	0.702	0.524
NTRK1	RET	9606.ENSP00000431418	9606.ENSP00000347942	0	0	0	0.658	0.062	0.392	0	0.801	0.566
NTRK1	BMX	9606.ENSP00000431418	9606.ENSP00000350224	0	0	0	0.669	0	0.389	0	0.178	0.418
NTRK1	MTOR	9606.ENSP00000431418	9606.ENSP00000354558	0	0	0	0	0.062	0.104	0	0.510	0.552
NTRK1	DDR2	9606.ENSP00000431418	9606.ENSP00000356899	0	0	0	0.691	0	0.359	0	0.517	0.457
NTRK1	CHUK	9606.ENSP00000431418	9606.ENSP00000359424	0	0	0	0.551	0	0.063	0.900	0.154	0.907
NTRK1	ROR1	9606.ENSP00000431418	9606.ENSP00000360120	0	0	0	0.696	0	0.400	0	0.609	0.508
NTRK1	ABL1	9606.ENSP00000431418	9606.ENSP00000361423	0	0	0	0.645	0	0.486	0.900	0.933	0.964
NTRK1	ROR2	9606.ENSP00000431418	9606.ENSP00000364860	0	0	0	0.680	0	0.278	0	0.578	0.408
NTRK1	PIK3CD	9606.ENSP00000431418	9606.ENSP00000366563	0	0	0	0	0.062	0.104	0.800	0.208	0.849
NTRK1	PRKCZ	9606.ENSP00000431418	9606.ENSP00000367830	0	0	0	0	0	0	0.900	0.261	0.922
NTRK1	TEK	9606.ENSP00000431418	9606.ENSP00000369375	0	0	0	0.625	0	0.165	0	0.958	0.464
NTRK1	TEC	9606.ENSP00000431418	9606.ENSP00000370912	0	0	0	0.674	0	0.398	0	0.073	0.404
NTRK1	MATK	9606.ENSP00000431418	9606.ENSP00000378485	0	0	0	0.697	0	0.310	0.900	0.474	0.937
NTRK1	MAP2K7	9606.ENSP00000431418	9606.ENSP00000381070	0	0	0	0	0	0.104	0	0.621	0.646
NTRK1	FGFR1	9606.ENSP00000431418	9606.ENSP00000393312	0	0	0	0.658	0.062	0.391	0	0.691	0.542
NTRK1	DDR1	9606.ENSP00000431418	9606.ENSP00000427552	0	0	0	0.673	0	0.398	0	0.803	0.554
NTRK1	IKBKB	9606.ENSP00000431418	9606.ENSP00000430684	0	0	0	0.548	0	0	0.900	0.181	0.906
NTRK1	AKT1	9606.ENSP00000431418	9606.ENSP00000451828	0	0	0	0.557	0.066	0.129	0	0.751	0.429
NTRK1	BTK	9606.ENSP00000431418	9606.ENSP00000483570	0	0	0	0.653	0	0.395	0	0.266	0.444
NTRK1	MAPKAPK5	9606.ENSP00000431418	9606.ENSP00000449381	0	0	0	0	0	0.059	0	0.677	0.683
NTRK2	KALRN	9606.ENSP00000277120	9606.ENSP00000240874	0	0	0	0	0.152	0.101	0	0.288	0.410
NTRK2	PIK3CA	9606.ENSP00000277120	9606.ENSP00000263967	0	0	0	0	0.062	0.104	0.600	0.258	0.717
NTRK2	ERBB2	9606.ENSP00000277120	9606.ENSP00000269571	0	0	0	0.588	0.091	0.276	0	0.545	0.462
NTRK2	EGFR	9606.ENSP00000277120	9606.ENSP00000275493	0	0	0	0.590	0.117	0.686	0	0.968	0.826
NTRK2	RET	9606.ENSP00000277120	9606.ENSP00000347942	0	0	0	0.647	0.062	0.245	0	0.573	0.406
NTRK2	GSK3B	9606.ENSP00000277120	9606.ENSP00000324806	0	0	0	0	0.062	0.102	0	0.435	0.483
NTRK2	ERBB4	9606.ENSP00000277120	9606.ENSP00000342235	0	0	0	0.597	0.263	0.359	0	0.717	0.648
NTRK2	CDK5	9606.ENSP00000277120	9606.ENSP00000419782	0	0	0	0.631	0	0.230	0.600	0.479	0.733
NTRK2	MTOR	9606.ENSP00000277120	9606.ENSP00000354558	0	0	0	0	0.062	0.104	0	0.728	0.752
NTRK2	FYN	9606.ENSP00000277120	9606.ENSP00000346671	0	0	0	0.695	0.082	0.284	0.600	0.945	0.796
NTRK2	MATK	9606.ENSP00000277120	9606.ENSP00000378485	0	0	0	0.705	0.062	0.060	0.800	0	0.808
NTRK2	ABL1	9606.ENSP00000277120	9606.ENSP00000361423	0	0	0	0.638	0	0	0.800	0.671	0.847
NTRK2	NTRK1	9606.ENSP00000277120	9606.ENSP00000431418	0	0	0	0.931	0	0	0.900	0.986	0.906
NTRK2	SRC	9606.ENSP00000277120	9606.ENSP00000362680	0	0	0	0.703	0.062	0.060	0.900	0.822	0.927
NTRK3	MAPK3	9606.ENSP00000354207	9606.ENSP00000263025	0	0	0	0.568	0	0.300	0	0.369	0.404
NTRK3	PIK3CA	9606.ENSP00000354207	9606.ENSP00000263967	0	0	0	0	0.062	0.104	0.600	0.416	0.777
NTRK3	ERBB2	9606.ENSP00000354207	9606.ENSP00000269571	0	0	0	0.585	0.091	0.246	0	0.468	0.418
NTRK3	HIPK4	9606.ENSP00000354207	9606.ENSP00000291823	0	0	0	0	0.096	0.095	0	0.425	0.489
NTRK3	RET	9606.ENSP00000354207	9606.ENSP00000347942	0	0	0	0.634	0.062	0.245	0	0.662	0.436
NTRK3	MAP2K7	9606.ENSP00000354207	9606.ENSP00000381070	0	0	0	0	0	0.104	0	0.364	0.406
NTRK3	SRC	9606.ENSP00000354207	9606.ENSP00000362680	0	0	0	0.692	0.062	0.060	0.600	0.340	0.653
NTRK3	MATK	9606.ENSP00000354207	9606.ENSP00000378485	0	0	0	0.693	0.062	0.060	0.800	0	0.808
NTRK3	ABL1	9606.ENSP00000354207	9606.ENSP00000361423	0	0	0	0.631	0	0	0.800	0.415	0.828
NUAK1	PRKAA1	9606.ENSP00000261402	9606.ENSP00000346148	0	0	0.314	0.757	0.049	0.270	0	0.628	0.426
NUAK1	STK11	9606.ENSP00000261402	9606.ENSP00000324856	0	0	0.208	0.684	0.049	0.270	0.800	0.843	0.895
NUAK2	PRKAA1	9606.ENSP00000356125	9606.ENSP00000346148	0	0	0.343	0.755	0.049	0.270	0	0.631	0.432
OBSCN	ILK	9606.ENSP00000455507	9606.ENSP00000379975	0	0	0	0	0	0.102	0	0.403	0.441
OBSCN	TTN	9606.ENSP00000455507	9606.ENSP00000467141	0	0	0	0.563	0.145	0.974	0	0.990	0.987
OXSR1	XYLB	9606.ENSP00000311713	9606.ENSP00000207870	0	0	0	0	0	0	0	0.768	0.768
OXSR1	WNK4	9606.ENSP00000311713	9606.ENSP00000246914	0	0	0	0.594	0.062	0.831	0	0.783	0.886
OXSR1	PIK3C3	9606.ENSP00000311713	9606.ENSP00000262039	0	0	0	0	0.318	0	0	0.190	0.424
OXSR1	PAK1	9606.ENSP00000311713	9606.ENSP00000278568	0	0	0.313	0.731	0.062	0.213	0	0.632	0.406
OXSR1	WNK2	9606.ENSP00000311713	9606.ENSP00000297954	0	0	0	0.601	0.062	0.636	0	0.701	0.741
OXSR1	PFKP	9606.ENSP00000311713	9606.ENSP00000370517	0	0	0	0	0	0.272	0	0.321	0.484
OXSR1	PFKFB3	9606.ENSP00000311713	9606.ENSP00000443319	0	0	0	0	0.055	0	0	0.485	0.492
OXSR1	WNK3	9606.ENSP00000311713	9606.ENSP00000346667	0	0	0	0.601	0.062	0.636	0	0.842	0.762
PAK1	MAPK13	9606.ENSP00000278568	9606.ENSP00000211287	0	0	0.306	0.651	0	0.345	0.900	0.189	0.941
PAK1	MAPK12	9606.ENSP00000278568	9606.ENSP00000215659	0	0	0.370	0.648	0	0.345	0.900	0.258	0.944
PAK1	MAPK1	9606.ENSP00000278568	9606.ENSP00000215832	0	0	0.338	0.641	0.062	0.616	0	0.358	0.706
PAK1	AURKA	9606.ENSP00000278568	9606.ENSP00000216911	0	0	0.363	0.670	0.062	0	0.900	0.257	0.919
PAK1	RPS6KB1	9606.ENSP00000278568	9606.ENSP00000225577	0	0	0.350	0.625	0.063	0.282	0	0.270	0.439
PAK1	MAPK14	9606.ENSP00000278568	9606.ENSP00000229795	0	0	0.371	0.644	0.053	0.501	0.900	0.336	0.959
PAK1	STK38	9606.ENSP00000278568	9606.ENSP00000229812	0	0	0.375	0.608	0.062	0.249	0	0.189	0.404
PAK1	KALRN	9606.ENSP00000278568	9606.ENSP00000240874	0	0	0	0	0.063	0.132	0.900	0.294	0.934
PAK1	RAF1	9606.ENSP00000278568	9606.ENSP00000251849	0	0	0	0.593	0	0.689	0.900	0.414	0.972
PAK1	PDGFRB	9606.ENSP00000278568	9606.ENSP00000261799	0	0	0	0.558	0	0	0.900	0.123	0.903
PAK1	MAPK6	9606.ENSP00000278568	9606.ENSP00000261845	0	0	0	0.573	0.063	0.228	0.900	0.135	0.924
PAK1	PKMYT1	9606.ENSP00000278568	9606.ENSP00000262300	0	0	0.213	0.587	0.049	0.346	0	0.257	0.455
PAK1	MAP2K2	9606.ENSP00000278568	9606.ENSP00000262948	0	0	0.385	0.656	0.062	0.533	0.800	0.370	0.926
PAK1	MAPK3	9606.ENSP00000278568	9606.ENSP00000263025	0	0	0.330	0.636	0.062	0.533	0	0.455	0.657
PAK1	ERBB2	9606.ENSP00000278568	9606.ENSP00000269571	0	0	0	0.568	0.049	0.270	0	0.480	0.419
PAK1	MYLK4	9606.ENSP00000278568	9606.ENSP00000274643	0	0	0.340	0.654	0.048	0	0.600	0.055	0.647
PAK1	EGFR	9606.ENSP00000278568	9606.ENSP00000275493	0	0	0	0.577	0.052	0.714	0	0.859	0.819
PAK1	OXSR1	9606.ENSP00000278568	9606.ENSP00000311713	0	0	0.313	0.731	0.062	0.213	0	0.632	0.406
PAK1	PIK3CB	9606.ENSP00000278568	9606.ENSP00000289153	0	0	0	0	0.063	0.318	0	0.153	0.412
PAK1	MAPK7	9606.ENSP00000278568	9606.ENSP00000311005	0	0	0	0.580	0	0.345	0	0.285	0.415
PAK1	LYN	9606.ENSP00000278568	9606.ENSP00000428924	0	0	0.361	0.564	0	0.296	0	0.112	0.418
PAK1	PRKCZ	9606.ENSP00000278568	9606.ENSP00000367830	0	0	0	0.599	0.062	0.296	0	0.458	0.432
PAK1	BRSK1	9606.ENSP00000278568	9606.ENSP00000310649	0	0	0	0.609	0.065	0.400	0	0.189	0.451
PAK1	DGKZ	9606.ENSP00000278568	9606.ENSP00000412178	0	0	0	0	0.055	0	0	0.453	0.461
PAK1	CDK11B	9606.ENSP00000278568	9606.ENSP00000464036	0	0	0	0.582	0.062	0.486	0	0.264	0.546
PAK1	MYLK2	9606.ENSP00000278568	9606.ENSP00000365162	0	0	0	0.600	0.048	0	0.600	0.043	0.603
PAK1	FES	9606.ENSP00000278568	9606.ENSP00000331504	0	0	0	0.564	0	0.076	0.600	0.045	0.615
PAK1	EPHB3	9606.ENSP00000278568	9606.ENSP00000332118	0	0	0	0.557	0	0.076	0.600	0.107	0.626
PAK1	EPHB4	9606.ENSP00000278568	9606.ENSP00000350896	0	0	0	0.558	0	0.076	0.600	0.107	0.626
PAK1	EPHB1	9606.ENSP00000278568	9606.ENSP00000381097	0	0	0	0.561	0.062	0.076	0.600	0.130	0.638
PAK1	MYLK3	9606.ENSP00000278568	9606.ENSP00000378288	0	0	0	0.602	0.048	0	0.600	0.256	0.638
PAK1	MAP2K7	9606.ENSP00000278568	9606.ENSP00000381070	0	0	0.275	0.628	0	0	0.650	0.398	0.725
PAK1	LIMK2	9606.ENSP00000278568	9606.ENSP00000339916	0	0	0	0.598	0	0.122	0.800	0.411	0.845
PAK1	MAP3K14	9606.ENSP00000278568	9606.ENSP00000482657	0	0	0	0.605	0	0.233	0.800	0.176	0.848
PAK1	ILK	9606.ENSP00000278568	9606.ENSP00000379975	0	0	0	0	0	0.104	0	0.859	0.869
PAK1	MAP3K2	9606.ENSP00000278568	9606.ENSP00000387246	0	0	0	0.656	0.052	0.343	0.800	0.304	0.877
PAK1	MAP3K3	9606.ENSP00000278568	9606.ENSP00000354927	0	0	0	0.662	0.052	0.343	0.800	0.317	0.877
PAK1	MAP3K12	9606.ENSP00000278568	9606.ENSP00000448689	0	0	0	0.607	0	0	0.900	0.082	0.901
PAK1	PAK3	9606.ENSP00000278568	9606.ENSP00000353864	0	0	0.436	0.975	0.062	0	0.900	0.519	0.904
PAK1	EPHB2	9606.ENSP00000278568	9606.ENSP00000363763	0	0	0	0.557	0	0.076	0.900	0.134	0.907
PAK1	PAK7	9606.ENSP00000278568	9606.ENSP00000367686	0	0	0	0.837	0.062	0	0.900	0.498	0.909
PAK1	YES1	9606.ENSP00000278568	9606.ENSP00000462468	0	0	0	0.566	0.062	0.076	0.900	0.194	0.912
PAK1	PTK2	9606.ENSP00000278568	9606.ENSP00000341189	0	0	0	0.571	0.063	0	0.900	0.306	0.913
PAK1	MAP2K6	9606.ENSP00000278568	9606.ENSP00000468348	0	0	0.423	0.701	0.062	0	0.900	0.058	0.914
PAK1	PAK4	9606.ENSP00000278568	9606.ENSP00000469413	0	0	0.367	0.843	0.056	0	0.900	0.638	0.915
PAK1	TRIO	9606.ENSP00000278568	9606.ENSP00000339299	0	0	0	0.577	0.063	0.132	0.900	0.141	0.915
PAK1	MAP2K3	9606.ENSP00000278568	9606.ENSP00000345083	0	0	0.394	0.661	0.062	0	0.900	0.096	0.916
PAK1	MAP3K4	9606.ENSP00000278568	9606.ENSP00000375986	0	0	0	0.656	0.062	0.152	0.900	0.247	0.919
PAK1	MUSK	9606.ENSP00000278568	9606.ENSP00000363571	0	0	0	0.563	0.063	0.182	0.900	0.149	0.920
PAK1	LCK	9606.ENSP00000278568	9606.ENSP00000337825	0	0	0.342	0.572	0	0.076	0.900	0.160	0.921
PAK1	MAPK4	9606.ENSP00000278568	9606.ENSP00000383234	0	0	0	0.569	0.062	0.228	0.900	0.153	0.925
PAK1	FYN	9606.ENSP00000278568	9606.ENSP00000346671	0	0	0.305	0.565	0.062	0.076	0.900	0.281	0.926
PAK1	MAP2K4	9606.ENSP00000278568	9606.ENSP00000410402	0	0	0.306	0.670	0.062	0.250	0.900	0.181	0.933
PAK1	MAPK8	9606.ENSP00000278568	9606.ENSP00000378974	0	0	0.376	0.624	0.064	0.132	0.900	0.387	0.933
PAK1	SRC	9606.ENSP00000278568	9606.ENSP00000362680	0	0	0.320	0.568	0.062	0.076	0.900	0.521	0.935
PAK1	MYLK	9606.ENSP00000278568	9606.ENSP00000353452	0	0	0	0.589	0	0.270	0.900	0.440	0.936
PAK1	CDK5	9606.ENSP00000278568	9606.ENSP00000419782	0	0	0.268	0.684	0.062	0.270	0.900	0.332	0.937
PAK1	PLK1	9606.ENSP00000278568	9606.ENSP00000300093	0	0	0	0.603	0.065	0.336	0.900	0.273	0.939
PAK1	PAK2	9606.ENSP00000278568	9606.ENSP00000314067	0	0	0.445	0.975	0	0.426	0.900	0.542	0.941
PAK1	MAP3K1	9606.ENSP00000278568	9606.ENSP00000382423	0	0	0	0.636	0	0.416	0.900	0.259	0.944
PAK1	MAPK11	9606.ENSP00000278568	9606.ENSP00000333685	0	0	0.348	0.651	0.062	0.360	0.900	0.210	0.945
PAK1	LIMK1	9606.ENSP00000278568	9606.ENSP00000336740	0	0	0	0.606	0.062	0.507	0.900	0.649	0.962
PAK1	MAP2K1	9606.ENSP00000278568	9606.ENSP00000302486	0	0	0.393	0.653	0.062	0.616	0.900	0.603	0.972
PAK1	AKT1	9606.ENSP00000278568	9606.ENSP00000451828	0	0	0.386	0.646	0.064	0.790	0.900	0.947	0.987
PAK2	MAP2K5	9606.ENSP00000314067	9606.ENSP00000178640	0	0	0.370	0.668	0.062	0.250	0	0.287	0.405
PAK2	MAPK13	9606.ENSP00000314067	9606.ENSP00000211287	0	0	0.356	0.666	0	0.345	0.900	0.189	0.942
PAK2	MAPK12	9606.ENSP00000314067	9606.ENSP00000215659	0	0	0.366	0.662	0	0.345	0.900	0.189	0.942
PAK2	MAPK1	9606.ENSP00000314067	9606.ENSP00000215832	0	0	0.339	0.639	0.064	0.616	0	0.267	0.696
PAK2	MAPK14	9606.ENSP00000314067	9606.ENSP00000229795	0	0	0.338	0.647	0.053	0.501	0.900	0.274	0.958
PAK2	STK38	9606.ENSP00000314067	9606.ENSP00000229812	0	0	0.358	0.604	0.062	0.249	0	0.189	0.400
PAK2	RAF1	9606.ENSP00000314067	9606.ENSP00000251849	0	0	0	0.606	0.046	0.634	0.900	0.237	0.965
PAK2	MAPK6	9606.ENSP00000314067	9606.ENSP00000261845	0	0	0	0.582	0.082	0.228	0.900	0.123	0.925
PAK2	PKMYT1	9606.ENSP00000314067	9606.ENSP00000262300	0	0	0.209	0.588	0.049	0.346	0	0.257	0.454
PAK2	MAP2K2	9606.ENSP00000314067	9606.ENSP00000262948	0	0	0.398	0.666	0.077	0.533	0	0.303	0.642
PAK2	MAPK3	9606.ENSP00000314067	9606.ENSP00000263025	0	0	0.343	0.644	0.062	0.740	0	0.307	0.796
PAK2	KDR	9606.ENSP00000314067	9606.ENSP00000263923	0	0	0	0.564	0	0	0.900	0.048	0.900
PAK2	MYLK4	9606.ENSP00000314067	9606.ENSP00000274643	0	0	0.373	0.674	0.048	0	0.600	0.055	0.649
PAK2	PAK1	9606.ENSP00000314067	9606.ENSP00000278568	0	0	0.445	0.975	0	0.426	0.900	0.542	0.941
PAK2	BRAF	9606.ENSP00000314067	9606.ENSP00000288602	0	0	0	0.607	0	0.161	0.900	0.145	0.916
PAK2	MAP2K1	9606.ENSP00000314067	9606.ENSP00000302486	0	0	0.399	0.673	0.062	0.533	0.800	0.348	0.925
PAK2	PRKCE	9606.ENSP00000314067	9606.ENSP00000306124	0	0	0	0.623	0.063	0.115	0.900	0.129	0.912
PAK2	MAPK7	9606.ENSP00000314067	9606.ENSP00000311005	0	0	0	0.585	0	0.345	0	0.276	0.411
PAK2	ABL1	9606.ENSP00000314067	9606.ENSP00000361423	0	0	0	0.585	0.064	0.296	0	0.368	0.410
PAK2	LYN	9606.ENSP00000314067	9606.ENSP00000428924	0	0	0.331	0.565	0	0.322	0	0.131	0.435
PAK2	HCK	9606.ENSP00000314067	9606.ENSP00000444986	0	0	0.352	0.572	0	0.322	0	0.274	0.477
PAK2	MYLK2	9606.ENSP00000314067	9606.ENSP00000365162	0	0	0	0.619	0.048	0	0.600	0.043	0.603
PAK2	FES	9606.ENSP00000314067	9606.ENSP00000331504	0	0	0	0.570	0	0.076	0.600	0.052	0.616
PAK2	MKNK1	9606.ENSP00000314067	9606.ENSP00000361014	0	0	0	0.589	0	0.600	0	0.146	0.617
PAK2	MYLK3	9606.ENSP00000314067	9606.ENSP00000378288	0	0	0	0.622	0.048	0	0.600	0.170	0.623
PAK2	EPHB3	9606.ENSP00000314067	9606.ENSP00000332118	0	0	0	0.559	0	0.076	0.600	0.107	0.626
PAK2	EPHB4	9606.ENSP00000314067	9606.ENSP00000350896	0	0	0	0.561	0	0.076	0.600	0.111	0.627
PAK2	EPHB1	9606.ENSP00000314067	9606.ENSP00000381097	0	0	0	0.563	0.054	0.076	0.600	0.107	0.631
PAK2	EPHB2	9606.ENSP00000314067	9606.ENSP00000363763	0	0	0	0.561	0	0.076	0.600	0.154	0.634
PAK2	LIMK2	9606.ENSP00000314067	9606.ENSP00000339916	0	0	0	0.605	0	0.122	0.600	0.280	0.669
PAK2	MAP2K7	9606.ENSP00000314067	9606.ENSP00000381070	0	0	0.295	0.638	0	0	0.650	0.106	0.691
PAK2	MAP2K4	9606.ENSP00000314067	9606.ENSP00000410402	0	0	0.331	0.683	0.062	0.250	0.650	0.114	0.763
PAK2	LCK	9606.ENSP00000314067	9606.ENSP00000337825	0	0	0.306	0.571	0.055	0.296	0.650	0.278	0.800
PAK2	MAP3K2	9606.ENSP00000314067	9606.ENSP00000387246	0	0	0	0.671	0.052	0.343	0.800	0.304	0.876
PAK2	MAP3K3	9606.ENSP00000314067	9606.ENSP00000354927	0	0	0	0.682	0.052	0.343	0.800	0.304	0.876
PAK2	MAP3K12	9606.ENSP00000314067	9606.ENSP00000448689	0	0	0	0.622	0	0	0.900	0.072	0.901
PAK2	PAK3	9606.ENSP00000314067	9606.ENSP00000353864	0	0	0.439	0.976	0	0	0.900	0.586	0.902
PAK2	PAK7	9606.ENSP00000314067	9606.ENSP00000367686	0	0	0	0.857	0.062	0	0.900	0.711	0.911
PAK2	PTK2	9606.ENSP00000314067	9606.ENSP00000341189	0	0	0	0.572	0.063	0	0.900	0.257	0.911
PAK2	PAK4	9606.ENSP00000314067	9606.ENSP00000469413	0	0	0.355	0.865	0.056	0	0.900	0.584	0.913
PAK2	MUSK	9606.ENSP00000314067	9606.ENSP00000363571	0	0	0	0.571	0.063	0.150	0.900	0.101	0.915
PAK2	MAP3K4	9606.ENSP00000314067	9606.ENSP00000375986	0	0	0	0.681	0.062	0.152	0.900	0.206	0.918
PAK2	MAPK4	9606.ENSP00000314067	9606.ENSP00000383234	0	0	0	0.578	0	0.228	0.900	0.183	0.924
PAK2	MYLK	9606.ENSP00000314067	9606.ENSP00000353452	0	0	0	0.613	0.053	0.213	0.900	0.247	0.925
PAK2	MAP3K1	9606.ENSP00000314067	9606.ENSP00000382423	0	0	0	0.661	0	0.233	0.900	0.339	0.928
PAK2	YES1	9606.ENSP00000314067	9606.ENSP00000462468	0	0	0	0.573	0.062	0.322	0.900	0.168	0.934
PAK2	MAPK11	9606.ENSP00000314067	9606.ENSP00000333685	0	0	0.347	0.668	0.053	0.345	0.900	0.189	0.942
PAK2	FYN	9606.ENSP00000314067	9606.ENSP00000346671	0	0	0.311	0.568	0.062	0.322	0.900	0.234	0.944
PAK2	LIMK1	9606.ENSP00000314067	9606.ENSP00000336740	0	0	0	0.625	0	0.468	0.900	0.381	0.952
PAK2	SRC	9606.ENSP00000314067	9606.ENSP00000362680	0	0	0.329	0.572	0.062	0.481	0.900	0.341	0.960
PAK3	MAPK13	9606.ENSP00000353864	9606.ENSP00000211287	0	0	0.313	0.665	0	0.345	0	0.189	0.437
PAK3	MAPK12	9606.ENSP00000353864	9606.ENSP00000215659	0	0	0.281	0.655	0	0.345	0	0.189	0.433
PAK3	MAPK1	9606.ENSP00000353864	9606.ENSP00000215832	0	0	0.275	0.639	0.062	0.533	0	0.192	0.607
PAK3	MAPK14	9606.ENSP00000353864	9606.ENSP00000229795	0	0	0.297	0.646	0.053	0.501	0.900	0.189	0.956
PAK3	RAF1	9606.ENSP00000353864	9606.ENSP00000251849	0	0	0	0.590	0	0.241	0.900	0.267	0.928
PAK3	MAPK6	9606.ENSP00000353864	9606.ENSP00000261845	0	0	0	0.570	0.063	0.228	0.900	0.123	0.924
PAK3	PKMYT1	9606.ENSP00000353864	9606.ENSP00000262300	0	0	0	0.587	0.049	0.346	0	0.257	0.411
PAK3	MAP2K2	9606.ENSP00000353864	9606.ENSP00000262948	0	0	0.348	0.661	0.062	0.533	0	0.303	0.630
PAK3	MAPK3	9606.ENSP00000353864	9606.ENSP00000263025	0	0	0.256	0.641	0.062	0.533	0	0.189	0.603
PAK3	MYLK4	9606.ENSP00000353864	9606.ENSP00000274643	0	0	0.300	0.668	0.048	0	0.600	0.055	0.640
PAK3	PAK1	9606.ENSP00000353864	9606.ENSP00000278568	0	0	0.436	0.975	0.062	0	0.900	0.519	0.904
PAK3	MAP2K1	9606.ENSP00000353864	9606.ENSP00000302486	0	0	0.361	0.664	0.062	0.533	0.800	0.326	0.923
PAK3	PAK2	9606.ENSP00000353864	9606.ENSP00000314067	0	0	0.439	0.976	0	0	0.900	0.586	0.902
PAK3	FES	9606.ENSP00000353864	9606.ENSP00000331504	0	0	0	0.561	0	0.076	0.600	0.042	0.614
PAK3	EPHB3	9606.ENSP00000353864	9606.ENSP00000332118	0	0	0	0.555	0	0.076	0.600	0.107	0.626
PAK3	MAPK11	9606.ENSP00000353864	9606.ENSP00000333685	0	0	0.326	0.658	0.062	0.345	0.900	0.213	0.943
PAK3	LIMK1	9606.ENSP00000353864	9606.ENSP00000336740	0	0	0	0.599	0.062	0.122	0.900	0.330	0.921
PAK3	LCK	9606.ENSP00000353864	9606.ENSP00000337825	0	0	0.232	0.569	0	0.076	0.650	0.053	0.693
PAK3	LIMK2	9606.ENSP00000353864	9606.ENSP00000339916	0	0	0	0.592	0	0.122	0.600	0.236	0.664
PAK3	PTK2	9606.ENSP00000353864	9606.ENSP00000341189	0	0	0	0.569	0.063	0	0.900	0.104	0.905
PAK3	FYN	9606.ENSP00000353864	9606.ENSP00000346671	0	0	0.298	0.562	0.062	0.076	0.600	0.229	0.695
PAK3	EPHB4	9606.ENSP00000353864	9606.ENSP00000350896	0	0	0	0.555	0	0.076	0.600	0.107	0.626
PAK3	MYLK	9606.ENSP00000353864	9606.ENSP00000353452	0	0	0	0.592	0	0	0.650	0.224	0.677
PAK3	MAP3K3	9606.ENSP00000353864	9606.ENSP00000354927	0	0	0	0.660	0.052	0.343	0	0.304	0.411
PAK3	MAP3K2	9606.ENSP00000353864	9606.ENSP00000387246	0	0	0	0.652	0.052	0.343	0	0.304	0.412
PAK3	MAP2K4	9606.ENSP00000353864	9606.ENSP00000410402	0	0	0.301	0.687	0.062	0.386	0	0.043	0.450
PAK3	MYLK2	9606.ENSP00000353864	9606.ENSP00000365162	0	0	0	0.602	0.048	0	0.600	0.046	0.603
PAK3	MYLK3	9606.ENSP00000353864	9606.ENSP00000378288	0	0	0	0.602	0.048	0	0.600	0.071	0.607
PAK3	EPHB2	9606.ENSP00000353864	9606.ENSP00000363763	0	0	0	0.555	0.062	0.076	0.600	0.169	0.645
PAK3	EPHB1	9606.ENSP00000353864	9606.ENSP00000381097	0	0	0	0.558	0.096	0.076	0.600	0.107	0.647
PAK3	PAK7	9606.ENSP00000353864	9606.ENSP00000367686	0	0	0	0.840	0.065	0	0.900	0.642	0.912
PAK3	PAK4	9606.ENSP00000353864	9606.ENSP00000469413	0	0	0.313	0.843	0.056	0	0.900	0.563	0.913
PAK3	MUSK	9606.ENSP00000353864	9606.ENSP00000363571	0	0	0	0.561	0.063	0.150	0.900	0.101	0.915
PAK3	SRC	9606.ENSP00000353864	9606.ENSP00000362680	0	0	0.275	0.567	0.062	0.076	0.900	0.194	0.921
PAK3	MAPK4	9606.ENSP00000353864	9606.ENSP00000383234	0	0	0	0.568	0.077	0.228	0.900	0.123	0.925
PAK4	MAPK1	9606.ENSP00000469413	9606.ENSP00000215832	0	0	0.293	0.621	0.062	0.228	0	0.340	0.400
PAK4	RAF1	9606.ENSP00000469413	9606.ENSP00000251849	0	0	0	0.580	0.126	0.076	0.900	0.386	0.925
PAK4	MAP2K2	9606.ENSP00000469413	9606.ENSP00000262948	0	0	0.346	0.649	0.062	0.250	0	0.295	0.409
PAK4	MYLK4	9606.ENSP00000469413	9606.ENSP00000274643	0	0	0.329	0.651	0.048	0	0.600	0.089	0.650
PAK4	PAK1	9606.ENSP00000469413	9606.ENSP00000278568	0	0	0.367	0.843	0.056	0	0.900	0.638	0.915
PAK4	BRAF	9606.ENSP00000469413	9606.ENSP00000288602	0	0	0	0.584	0.062	0.076	0.900	0.186	0.911
PAK4	MAP2K1	9606.ENSP00000469413	9606.ENSP00000302486	0	0	0.331	0.647	0.062	0.250	0.800	0.376	0.880
PAK4	PRKCE	9606.ENSP00000469413	9606.ENSP00000306124	0	0	0	0.614	0.062	0.078	0.900	0.194	0.911
PAK4	PAK2	9606.ENSP00000469413	9606.ENSP00000314067	0	0	0.355	0.865	0.056	0	0.900	0.584	0.913
PAK4	MET	9606.ENSP00000469413	9606.ENSP00000317272	0	0	0	0.554	0.060	0.134	0.900	0.426	0.927
